VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2016-06-18 02:14:18,2016-06-18 02:22:27,N,1,-73.916351318359375,40.678390502929688,-73.949188232421875,40.687877655029297,1,2.49,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2016-06-16 15:34:42,2016-06-16 15:46:53,N,1,-73.796730041503906,40.704174041748047,-73.802078247070313,40.684822082519531,1,1.85,9.5,0,0.5,2.06,0,,0.3,12.36,1,1
2,2016-06-03 21:19:13,2016-06-03 21:30:03,N,1,-73.944442749023438,40.807392120361328,-73.949424743652344,40.796165466308594,1,1.61,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2016-06-24 18:30:53,2016-06-24 18:38:05,N,1,-73.956413269042969,40.719005584716797,-73.946441650390625,40.730384826660156,1,1.16,6.5,1,0.5,1,0,,0.3,9.3,1,1
2,2016-06-25 15:34:18,2016-06-25 15:41:35,N,1,-73.91619873046875,40.771709442138672,-73.896003723144531,40.771148681640625,1,1.77,8,0,0.5,0,0,,0.3,8.8,2,1
1,2016-06-09 09:40:36,2016-06-09 10:17:00,N,1,-73.932426452636719,40.628890991210938,-73.968643188476562,40.691993713378906,1,7.20,28,0,0.5,5.75,0,,0.3,34.55,1,1
1,2016-06-23 12:18:17,2016-06-23 12:26:45,N,1,-73.942626953125,40.841743469238281,-73.956642150878906,40.821575164794922,1,1.70,9,0,0.5,1.95,0,,0.3,11.75,1,1
2,2016-06-20 23:57:27,2016-06-21 00:03:38,N,1,-73.830009460449219,40.713733673095703,-73.817085266113281,40.679794311523438,1,3.16,10.5,0.5,0.5,3.54,0,,0.3,15.34,1,1
2,2016-06-28 14:10:29,2016-06-28 14:16:13,N,1,-73.937049865722656,40.849002838134766,-73.942413330078125,40.841438293457031,1,.65,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2016-06-08 10:19:26,2016-06-08 10:37:18,N,1,-73.989295959472656,40.702629089355469,-74.001296997070313,40.722572326660156,1,2.39,13,0,0.5,2.76,0,,0.3,16.56,1,1
2,2016-06-07 20:47:27,2016-06-07 20:54:24,N,1,-73.992721557617188,40.697494506835938,-73.977447509765625,40.697105407714844,1,1.09,6.5,0.5,0.5,1.95,0,,0.3,9.75,1,1
2,2016-06-29 18:58:53,2016-06-29 19:03:52,N,1,-73.939315795898438,40.821483612060547,-73.950401306152344,40.809806823730469,1,1.10,6,1,0.5,1.56,0,,0.3,9.36,1,1
1,2016-06-18 04:36:27,2016-06-18 04:41:55,N,1,-73.945999145507813,40.711589813232422,-73.937179565429688,40.714565277099609,1,.90,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-06-23 18:58:26,2016-06-23 19:05:30,N,1,-73.981971740722656,40.676952362060547,-73.976905822753906,40.664573669433594,1,1.39,7,1,0.5,1.76,0,,0.3,10.56,1,1
2,2016-06-17 21:22:03,2016-06-17 21:27:23,N,1,-73.987289428710938,40.692745208740234,-73.977447509765625,40.696510314941406,1,.89,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2016-06-10 00:34:01,2016-06-10 00:45:55,N,1,-73.943504333496094,40.696132659912109,-73.98388671875,40.688892364501953,1,2.98,11.5,0.5,0.5,0,0,,0.3,12.8,1,1
2,2016-06-03 22:01:45,2016-06-03 22:13:32,N,1,-73.985633850097656,40.688816070556641,-73.986427307128906,40.721866607666016,1,3.14,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2016-06-11 03:02:34,2016-06-11 03:10:01,N,1,-73.850418090820313,40.814380645751953,-73.870124816894531,40.834728240966797,1,2.24,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2016-06-21 17:41:23,2016-06-21 17:53:47,N,1,-73.844276428222656,40.721302032470703,-73.872039794921875,40.705902099609375,1,2.46,11,1,0.5,0,0,,0.3,12.8,1,1
1,2016-06-12 07:08:59,2016-06-12 07:09:11,N,5,-73.976875305175781,40.664577484130859,-73.976875305175781,40.664577484130859,3,.00,0,0,0,0,0,,0,0,3,2
2,2016-06-05 02:27:00,2016-06-05 02:33:26,N,1,-73.893875122070313,40.746623992919922,-73.922233581542969,40.743770599365234,4,1.54,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,2016-06-10 14:56:06,2016-06-10 15:06:18,N,1,-73.918304443359375,40.770198822021484,-73.929176330566406,40.775009155273438,1,.80,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,2016-06-18 19:11:21,2016-06-18 19:41:49,N,1,-73.941329956054687,40.802360534667969,-73.939262390136719,40.805698394775391,1,.00,2.5,0,0.5,0,0,,0.3,3.3,2,1
2,2016-06-08 13:54:57,2016-06-08 14:52:13,N,1,-73.987007141113281,40.702507019042969,-73.987945556640625,40.749584197998047,1,4.26,33,0,0.5,6.76,0,,0.3,40.56,1,1
2,2016-06-04 00:40:29,2016-06-05 00:27:17,N,1,-73.964447021484375,40.715827941894531,-73.989662170410156,40.719203948974609,2,2.32,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2016-06-30 17:26:34,2016-06-30 17:42:49,N,1,-73.979393005371094,40.642601013183594,-74.022186279296875,40.635772705078125,1,3.30,14,1,0.5,0,0,,0.3,15.8,1,1
1,2016-06-24 21:20:14,2016-06-24 21:27:14,N,1,-73.955650329589844,40.812667846679688,-73.939170837402344,40.805137634277344,1,1.10,6.5,0.5,0.5,1.55,0,,0.3,9.35,1,1
1,2016-06-11 07:50:10,2016-06-11 07:52:28,N,1,-73.94232177734375,40.754100799560547,-73.93646240234375,40.765289306640625,1,1.00,5,0,0.5,0,0,,0.3,5.8,2,1
2,2016-06-20 13:49:12,2016-06-20 13:53:51,N,1,-73.9423828125,40.841476440429688,-73.939659118652344,40.839511871337891,1,.47,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,2016-06-08 17:01:10,2016-06-08 17:13:52,N,1,-73.954727172851563,40.789352416992188,-73.97705078125,40.786766052246094,1,1.72,10,1,0.5,2.36,0,,0.3,14.16,1,1
2,2016-06-04 17:00:40,2016-06-04 17:17:17,N,1,-73.910820007324219,40.768844604492188,-73.862464904785156,40.730033874511719,1,4.19,16,0,0.5,0,0,,0.3,16.8,2,1
2,2016-06-18 13:57:07,2016-06-18 14:09:49,N,1,-73.956703186035156,40.744617462158203,-73.887115478515625,40.749717712402344,1,5.18,16.5,0,0.5,2.09,0,,0.3,19.39,1,1
1,2016-06-13 07:49:36,2016-06-13 08:39:16,N,1,-73.962989807128906,40.710189819335938,-73.973358154296875,40.762767791748047,1,6.40,33.5,0,0.5,6.85,0,,0.3,41.15,1,1
2,2016-06-02 21:42:28,2016-06-02 21:58:14,N,1,-73.890647888183594,40.747135162353516,-73.8531494140625,40.741672515869141,1,2.40,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2016-06-28 11:00:37,2016-06-28 11:09:44,N,1,-73.959976196289063,40.663406372070313,-73.967155456542969,40.683601379394531,1,1.38,8,0,0.5,0,0,,0.3,8.8,2,1
2,2016-06-24 11:15:35,2016-06-24 11:24:35,N,1,-73.94036865234375,40.814949035644531,-73.95623779296875,40.803306579589844,1,1.43,8,0,0.5,0,0,,0.3,8.8,2,1
2,2016-06-13 19:56:51,2016-06-13 20:05:28,N,1,-73.932716369628906,40.795616149902344,-73.93780517578125,40.812648773193359,1,1.89,8,1,0.5,0,0,,0.3,9.8,2,1
1,2016-06-04 01:04:04,2016-06-04 01:13:54,N,1,-73.980117797851563,40.660629272460937,-73.992546081542969,40.681873321533203,2,2.30,10,0.5,0.5,2.8,0,,0.3,14.1,1,1
2,2016-06-08 22:17:42,2016-06-08 22:24:27,N,1,-73.844589233398438,40.721675872802734,-73.849769592285156,40.735237121582031,1,1.12,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2016-06-25 09:12:27,2016-06-25 09:17:45,N,1,-73.959823608398438,40.675514221191406,-73.977569580078125,40.684432983398437,1,1.37,6.5,0,0.5,2.19,0,,0.3,9.49,1,1
2,2016-06-12 21:26:58,2016-06-12 21:39:20,N,1,-73.932846069335937,40.795539855957031,-73.942924499511719,40.816184997558594,1,2.26,10.5,0.5,0.5,0,0,,0.3,11.8,1,1
2,2016-06-13 08:38:31,2016-06-13 08:58:25,N,1,-73.990837097167969,40.692958831787109,-73.944435119628906,40.693695068359375,5,3.57,16,0,0.5,1.58,0,,0.3,18.38,1,1
2,2016-06-16 11:46:50,2016-06-16 12:08:17,N,1,-74.010459899902344,40.679313659667969,-73.979232788085938,40.68609619140625,1,2.24,14.5,0,0.5,0,0,,0.3,15.3,2,1
2,2016-06-16 17:49:16,2016-06-16 18:06:36,N,1,-73.956527709960937,40.674526214599609,-73.962059020996094,40.648445129394531,1,2.00,12,1,0.5,0,0,,0.3,13.8,2,1
2,2016-06-04 02:54:20,2016-06-04 03:10:13,N,1,-73.956832885742188,40.712821960449219,-73.991065979003906,40.686126708984375,1,3.85,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,2016-06-01 17:04:28,2016-06-01 17:15:30,N,1,-73.954666137695313,40.789371490478516,-73.949676513671875,40.772556304931641,1,1.68,9,1,0.5,0,0,,0.3,10.8,1,1
2,2016-06-10 12:49:49,2016-06-10 13:08:28,N,1,-73.953201293945313,40.788688659667969,-73.942230224609375,40.841632843017578,1,4.34,16,0,0.5,3.36,0,,0.3,20.16,1,1
2,2016-06-14 16:36:49,2016-06-14 16:53:35,N,1,-73.939788818359375,40.804836273193359,-73.965988159179688,40.805469512939453,1,2.19,12,1,0.5,1,0,,0.3,14.8,1,1
1,2016-06-16 12:29:06,2016-06-16 12:48:33,N,1,-73.963691711425781,40.808071136474609,-73.980918884277344,40.782638549804688,2,2.20,14,0,0.5,0,0,,0.3,14.8,2,1
2,2016-06-13 18:26:43,2016-06-13 18:30:33,N,1,-73.978683471679688,40.683666229248047,-73.977439880371094,40.676139831542969,1,.73,5,1,0.5,0,0,,0.3,6.8,1,1
2,2016-06-25 09:14:08,2016-06-25 09:18:49,N,1,-73.95135498046875,40.791156768798828,-73.943901062011719,40.808132171630859,1,1.43,6.5,0,0.5,0,0,,0.3,7.3,2,1
1,2016-06-06 14:03:43,2016-06-06 14:37:23,N,1,-73.878952026367188,40.748130798339844,-73.958053588867188,40.773319244384766,2,5.80,24.5,0,0.5,0,0,,0.3,25.3,2,1
1,2016-06-10 10:23:35,2016-06-10 10:31:26,N,1,-73.949714660644531,40.785568237304688,-73.958740234375,40.780719757080078,1,.80,6.5,0,0.5,1.45,0,,0.3,8.75,1,1
2,2016-06-19 00:53:15,2016-06-19 01:02:09,N,1,-73.922149658203125,40.755050659179688,-73.884925842285156,40.755626678466797,1,2.17,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,2016-06-19 20:22:40,2016-06-19 20:37:55,N,1,-73.933547973632812,40.84954833984375,-73.87176513671875,40.878360748291016,1,6.92,21.5,0.5,0.5,0,0,,0.3,22.8,1,1
1,2016-06-23 16:33:16,2016-06-23 16:38:21,N,1,-73.953590393066406,40.787078857421875,-73.960647583007813,40.775905609130859,1,.90,6,1,0.5,1.95,0,,0.3,9.75,1,1
2,2016-06-17 15:12:34,2016-06-17 15:55:10,N,1,-73.864616394042969,40.731166839599609,-73.991584777832031,40.749263763427734,1,8.01,33.5,0,0.5,9.96,5.54,,0.3,49.8,1,1
2,2016-06-10 19:13:23,2016-06-10 19:22:31,N,1,-73.906486511230469,40.753425598144531,-73.926383972167969,40.762432098388672,1,1.21,7.5,1,0.5,0,0,,0.3,9.3,2,1
2,2016-06-23 09:08:11,2016-06-23 09:37:34,N,1,-73.995040893554687,40.602680206298828,-73.996696472167969,40.680465698242187,1,7.18,25.5,0,0.5,0,0,,0.3,26.3,2,1
2,2016-06-02 21:26:32,2016-06-02 21:37:39,N,1,-73.961097717285156,40.718090057373047,-73.986778259277344,40.719608306884766,1,2.37,10.5,0.5,0.5,2.95,0,,0.3,14.75,1,1
2,2016-06-25 07:18:32,2016-06-25 07:27:03,N,1,-73.985954284667969,40.661590576171875,-73.977836608886719,40.684665679931641,1,1.84,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,2016-06-02 08:52:04,2016-06-02 09:07:57,N,1,-73.954521179199219,40.787433624267578,-73.968376159667969,40.765029907226563,1,1.95,11.5,0,0.5,2.46,0,,0.3,14.76,1,1
2,2016-06-01 16:59:30,2016-06-01 17:02:53,N,1,-73.949554443359375,40.827903747558594,-73.950935363769531,40.821689605712891,1,.60,4.5,1,0.5,0,0,,0.3,6.3,2,1
1,2016-06-26 10:59:55,2016-06-26 11:08:20,N,1,-73.827476501464844,40.852809906005859,-73.825294494628906,40.889957427978516,1,3.60,12,0,0.5,0,0,,0.3,12.8,4,1
2,2016-06-14 21:46:23,2016-06-14 22:06:03,N,1,-73.942420959472656,40.840736389160156,-73.990036010742188,40.760932922363281,1,7.00,23.5,0.5,0.5,4.96,0,,0.3,29.76,1,1
2,2016-06-24 00:22:34,2016-06-24 00:38:55,N,1,-73.952102661132813,40.789669036865234,-73.997489929199219,40.740108489990234,1,4.74,16,0.5,0.5,3.46,0,,0.3,20.76,1,1
2,2016-06-05 01:14:37,2016-06-05 01:31:42,N,1,-73.960578918457031,40.719341278076172,-73.973213195800781,40.646228790283203,1,8.30,24.5,0.5,0.5,5.16,0,,0.3,30.96,1,1
2,2016-06-09 08:33:46,2016-06-09 08:36:16,N,1,-73.95654296875,40.802921295166016,-73.952316284179687,40.798496246337891,1,.46,4,0,0.5,0,0,,0.3,4.8,2,1
2,2016-06-06 13:33:48,2016-06-06 13:49:35,N,1,-73.954948425292969,40.789096832275391,-73.973220825195313,40.764148712158203,2,2.00,12,0,0.5,1,0,,0.3,13.8,1,1
2,2016-06-05 15:50:11,2016-06-05 15:57:14,N,1,-73.962608337402344,40.804698944091797,-73.973556518554688,40.784721374511719,1,1.66,7,0,0.5,1.56,0,,0.3,9.36,1,1
2,2016-06-27 09:17:22,2016-06-27 09:26:27,N,1,-73.963600158691406,40.803226470947266,-73.946823120117188,40.826255798339844,5,1.80,9,0,0.5,0,0,,0.3,9.8,2,1
1,2016-06-26 11:22:57,2016-06-26 11:38:44,N,5,-73.909523010253906,40.835956573486328,-73.921859741210938,40.812782287597656,3,2.50,10,0,0,0,0,,0,10,2,2
2,2016-06-06 12:08:14,2016-06-06 12:33:01,N,1,-73.959457397460937,40.720462799072266,-74.000946044921875,40.718818664550781,1,5.54,21,0,0.5,4.36,0,,0.3,26.16,1,1
2,2016-06-29 16:56:35,2016-06-29 17:29:43,N,1,-73.9422607421875,40.842243194580078,-73.957649230957031,40.761028289794922,1,7.26,25,1,0.5,0,0,,0.3,26.8,2,1
2,2016-06-12 17:21:15,2016-06-12 17:48:13,N,1,-73.939727783203125,40.748882293701172,-73.984992980957031,40.748027801513672,2,3.22,18.5,0,0.5,7.45,5.54,,0.3,32.29,1,1
2,2016-06-06 11:16:04,2016-06-06 11:20:57,N,1,-73.942878723144531,40.799240112304687,-73.953590393066406,40.803722381591797,1,.65,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2016-06-12 16:01:50,2016-06-12 16:09:03,N,1,-74.000137329101563,40.673511505126953,-73.987533569335938,40.679107666015625,2,1.16,6.5,0,0.5,1.82,0,,0.3,11.07,1,1
2,2016-06-10 07:55:54,2016-06-10 08:19:16,N,1,-73.969490051269531,40.641746520996094,-73.918037414550781,40.633411407470703,5,4.01,18,0,0.5,3.76,0,,0.3,22.56,1,1
1,2016-06-04 18:11:16,2016-06-04 18:18:49,N,1,-73.959922790527344,40.720046997070313,-73.967300415039063,40.707107543945313,1,1.00,6.5,0,0.5,3,0,,0.3,10.3,1,1
2,2016-06-25 16:26:25,2016-06-25 16:52:52,N,1,-73.978889465332031,40.683692932128906,-73.952461242675781,40.630546569824219,1,5.75,22.5,0,0.5,0,0,,0.3,23.3,2,1
2,2016-06-03 06:47:15,2016-06-03 07:04:26,N,1,-73.952041625976563,40.824485778808594,-73.994674682617188,40.750408172607422,3,6.62,21,0,0.5,4.2,0,,0.3,26,1,1
2,2016-06-22 23:51:36,2016-06-22 23:59:44,N,1,-73.938957214355469,40.805107116699219,-73.944198608398437,40.824886322021484,1,1.86,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2016-06-18 22:11:04,2016-06-18 22:37:55,N,1,-73.87811279296875,40.756416320800781,-73.815223693847656,40.689849853515625,1,6.84,24.5,0.5,0.5,0,0,,0.3,25.8,2,1
2,2016-06-28 21:50:20,2016-06-28 22:00:52,N,1,-73.986618041992188,40.703197479248047,-73.974037170410156,40.676536560058594,2,2.20,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
1,2016-06-12 19:40:07,2016-06-12 20:12:27,N,2,-73.952079772949219,40.809089660644531,-73.782028198242188,40.644336700439453,1,17.80,52,0,0.5,0,5.54,,0.3,58.34,2,1
2,2016-06-20 21:32:01,2016-06-20 21:52:51,N,1,-73.9576416015625,40.713130950927734,-73.99359130859375,40.661235809326172,1,7.06,23,0.5,0.5,4.86,0,,0.3,29.16,1,1
1,2016-06-10 12:29:32,2016-06-10 12:40:44,N,5,-73.923858642578125,40.822261810302734,-73.916290283203125,40.815483093261719,1,1.00,10,0,0,0,0,,0,10,2,2
2,2016-06-07 15:25:48,2016-06-07 15:51:22,N,1,-73.952980041503906,40.788772583007813,-73.968292236328125,40.762016296386719,1,2.26,16,0,0.5,3.36,0,,0.3,20.16,1,1
1,2016-06-06 14:48:47,2016-06-06 15:00:57,N,1,-73.935310363769531,40.796131134033203,-73.871246337890625,40.774139404296875,2,6.20,18,0,0.5,7.3,5.54,,0.3,31.64,1,1
2,2016-06-19 22:49:38,2016-06-19 22:57:39,N,1,-73.896835327148438,40.896289825439453,-73.906455993652344,40.862735748291016,1,3.14,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1
2,2016-06-21 19:12:54,2016-06-21 19:29:59,N,1,-73.956253051757813,40.788200378417969,-73.972412109375,40.746162414550781,1,3.99,15,1,0.5,3.36,0,,0.3,20.16,1,1
2,2016-06-05 11:43:26,2016-06-05 12:03:32,N,1,-73.987892150878906,40.667308807373047,-73.944595336914062,40.714488983154297,3,6.51,20.5,0,0.5,6.39,0,,0.3,27.69,1,1
2,2016-06-28 12:17:31,2016-06-28 12:32:20,N,1,-73.936363220214844,40.749950408935547,-73.871528625488281,40.774192810058594,2,4.80,16,0,0.5,0,0,,0.3,16.8,2,1
1,2016-06-25 16:03:24,2016-06-25 16:11:42,N,1,-73.962867736816406,40.677452087402344,-73.978912353515625,40.688228607177734,1,1.40,7.5,0,0.5,1.65,0,,0.3,9.95,1,1
2,2016-06-14 20:14:12,2016-06-14 20:26:01,N,1,-73.963951110839844,40.808055877685547,-73.939987182617188,40.794692993164063,1,1.92,10,0.5,0.5,0,0,,0.3,11.3,2,1
1,2016-06-07 10:06:54,2016-06-07 10:38:20,N,1,-73.962104797363281,40.713111877441406,-73.996566772460938,40.721160888671875,1,2.50,19,0,0.5,3.95,0,,0.3,23.75,1,1
2,2016-06-26 14:18:54,2016-06-26 14:24:33,N,1,-73.9517822265625,40.742961883544922,-73.957305908203125,40.722202301025391,6,1.90,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,2016-06-18 20:16:17,2016-06-18 20:36:26,N,1,-73.916748046875,40.765830993652344,-73.860206604003906,40.76300048828125,1,7.53,24,0.5,0.5,3,0,,0.3,28.3,1,1
2,2016-06-25 17:59:43,2016-06-25 18:04:22,N,1,-73.882682800292969,40.755950927734375,-73.889678955078125,40.758522033691406,5,.60,5,0,0.5,0,0,,0.3,5.8,2,1
1,2016-06-15 16:10:20,2016-06-15 16:53:15,N,1,-73.978897094726563,40.686237335205078,-73.870803833007813,40.774070739746094,1,10.10,35,1,0.5,0,0,,0.3,36.8,2,1
2,2016-06-01 20:10:54,2016-06-01 20:14:41,N,1,-73.957725524902344,40.717796325683594,-73.965164184570313,40.716953277587891,1,.00,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,2016-06-24 09:50:39,2016-06-24 10:24:00,N,1,-73.958724975585937,40.810138702392578,-73.995010375976563,40.749923706054688,1,6.22,26.5,0,0.5,5,0,,0.3,32.3,1,1
2,2016-06-02 17:27:08,2016-06-02 17:27:19,N,5,-73.836036682128906,40.816619873046875,-73.956123352050781,40.781833648681641,1,8.97,29,0,0,2,0,,0,31,1,2
2,2016-06-08 00:35:24,2016-06-08 01:10:58,N,1,-73.834716796875,40.759323120117188,-73.9415283203125,40.716239929199219,1,10.59,35.5,0.5,0.5,11.04,0,,0.3,47.84,1,1
2,2016-06-22 07:07:58,2016-06-22 08:04:02,N,1,-73.952743530273438,40.810756683349609,-74.005508422851563,40.725002288818359,1,10.42,42,0,0.5,4,0,,0.3,46.8,1,1
1,2016-06-05 09:37:50,2016-06-05 09:50:37,N,1,-73.955268859863281,40.804553985595703,-73.982215881347656,40.768592834472656,1,3.00,12.5,0,0.5,2.65,0,,0.3,15.95,1,1
2,2016-06-04 21:10:04,2016-06-04 21:19:45,N,1,-73.934928894042969,40.690235137939453,-73.935501098632813,40.669258117675781,1,1.71,8.5,0.5,0.5,0,0,,0.3,9.8,1,1
2,2016-06-25 10:00:01,2016-06-25 10:31:17,N,1,-73.992591857910156,40.697883605957031,-73.952400207519531,40.766262054443359,2,7.58,27.5,0,0.5,3.5,0,,0.3,31.8,1,1
1,2016-06-24 00:28:29,2016-06-24 01:11:43,N,1,-73.997123718261719,40.575302124023438,-74.086959838867187,40.604671478271484,1,9.00,38.5,0,0.5,0,11.08,,0.3,50.38,4,1
2,2016-06-17 01:15:46,2016-06-17 01:24:25,N,1,-73.952362060546875,40.718250274658203,-73.94415283203125,40.700550079345703,1,1.56,8,0.5,0.5,0,0,,0.3,9.3,1,1
2,2016-06-22 07:55:13,2016-06-22 08:08:04,N,1,-73.957206726074219,40.747947692871094,-73.933502197265625,40.746204376220703,1,1.56,10,0,0.5,0.5,0,,0.3,11.3,1,1
2,2016-06-24 14:12:26,2016-06-24 14:24:58,N,1,-73.874679565429687,40.735095977783203,-73.922775268554688,40.743843078613281,1,2.36,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,2016-06-09 21:15:56,2016-06-09 21:29:37,N,1,-73.9058837890625,40.877597808837891,-73.936531066894531,40.850658416748047,3,2.65,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2016-06-12 23:25:55,2016-06-12 23:30:37,N,1,-73.926979064941406,40.818538665771484,-73.938323974609375,40.817699432373047,1,.71,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2016-06-08 09:42:45,2016-06-08 10:37:21,N,1,-73.985687255859375,40.576541900634766,-73.981346130371094,40.575946807861328,1,9.64,38.5,0,0.5,0,0,,0.3,39.3,2,1
2,2016-06-05 08:44:29,2016-06-05 08:54:07,N,1,-73.954719543457031,40.680873870849609,-73.932632446289063,40.668659210205078,1,1.89,9,0,0.5,0,0,,0.3,9.8,2,1
1,2016-06-26 22:04:05,2016-06-26 22:15:47,N,1,-73.939178466796875,40.805194854736328,-73.951690673828125,40.772861480712891,1,2.80,11.5,0.5,0.5,2.55,0,,0.3,15.35,1,1
2,2016-06-05 16:58:15,2016-06-05 17:01:08,N,1,-73.911338806152344,40.775402069091797,-73.913764953613281,40.778800964355469,3,.31,4,0,0.5,0,0,,0.3,4.8,2,1
2,2016-06-02 13:35:50,2016-06-02 13:44:00,N,1,-73.835746765136719,40.838848114013672,-73.843124389648437,40.859760284423828,1,2.43,9.5,0,0.5,0,0,,0.3,10.3,2,1
2,2016-06-18 06:32:25,2016-06-18 06:41:45,N,1,-73.952598571777344,40.810661315917969,-73.975776672363281,40.776397705078125,1,2.75,10.5,0,0.5,0,0,,0.3,11.3,2,1
2,2016-06-03 12:31:08,2016-06-03 12:42:26,N,1,-73.930160522460938,40.672397613525391,-73.9371337890625,40.69000244140625,1,2.03,10,0,0.5,2.16,0,,0.3,12.96,1,1
1,2016-06-27 03:14:34,2016-06-27 03:17:59,N,1,-73.871673583984375,40.752986907958984,-73.863273620605469,40.749744415283203,1,.60,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2016-06-24 11:20:50,2016-06-24 11:25:39,N,1,-73.976051330566406,40.683952331542969,-73.971824645996094,40.687957763671875,1,.70,5,0,0.5,1.45,0,,0.3,7.25,1,1
2,2016-06-01 19:35:32,2016-06-01 19:37:50,N,1,-73.97564697265625,40.693328857421875,-73.971107482910156,40.688850402832031,1,.49,4,1,0.5,0,0,,0.3,5.8,2,1
2,2016-06-11 22:06:09,2016-06-11 22:21:58,N,1,-73.888916015625,40.755084991455078,-73.865829467773438,40.743839263916016,2,2.12,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2016-06-15 00:03:26,2016-06-15 00:35:44,N,1,-73.976966857910156,40.681613922119141,-73.915962219238281,40.747123718261719,2,7.47,27.5,0.5,0.5,2,0,,0.3,30.8,1,1
1,2016-06-09 08:13:42,2016-06-09 08:25:13,N,1,-73.991355895996094,40.685543060302734,-73.993301391601563,40.700756072998047,2,1.40,9,0,0.5,1.95,0,,0.3,11.75,1,1
2,2016-06-17 20:31:05,2016-06-17 20:43:12,N,1,-73.966522216796875,40.711231231689453,-73.93212890625,40.706966400146484,1,2.02,10,0.5,0.5,2.26,0,,0.3,13.56,1,1
1,2016-06-15 09:07:56,2016-06-15 09:18:24,N,1,-73.930061340332031,40.756439208984375,-73.902641296386719,40.747348785400391,1,2.10,10,0,0.5,2.15,0,,0.3,12.95,1,1
2,2016-06-29 00:41:53,2016-06-29 00:44:29,N,1,-73.947135925292969,40.810699462890625,-73.939140319824219,40.80499267578125,4,.71,4.5,0.5,0.5,1.74,0,,0.3,7.54,1,1
2,2016-06-03 06:41:52,2016-06-03 06:45:50,N,1,-73.940818786621094,40.839431762695313,-73.932632446289063,40.850868225097656,1,.86,5.5,0,0.5,0,0,,0.3,6.3,2,1
1,2016-06-20 07:09:09,2016-06-20 07:26:05,N,5,-73.9443359375,40.829681396484375,-73.917198181152344,40.827865600585938,1,2.20,12,0,0,0,0,,0,12,2,2
2,2016-06-12 02:22:49,2016-06-12 02:22:52,N,5,-73.916641235351562,40.867237091064453,-73.91668701171875,40.867218017578125,1,.00,45,0,0,9,0,,0,54,1,2
2,2016-06-25 04:06:59,2016-06-25 04:15:31,N,1,-73.867424011230469,40.757358551025391,-73.821006774902344,40.763191223144531,1,2.62,10,0.5,0.5,0,0,,0.3,11.3,1,1
1,2016-06-27 18:18:02,2016-06-27 18:23:05,N,1,-73.951217651367188,40.809967041015625,-73.93994140625,40.821193695068359,1,1.10,6,1,0.5,0,0,,0.3,7.8,2,1
2,2016-06-01 23:16:11,2016-06-01 23:46:54,N,1,-73.954399108886719,40.787357330322266,-73.903640747070313,40.741718292236328,1,5.85,25,0.5,0.5,0,0,,0.3,26.3,2,1
2,2016-06-01 00:05:17,2016-06-01 00:08:01,N,1,-73.955902099609375,40.681190490722656,-73.953193664550781,40.686630249023438,1,.60,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,2016-06-01 17:20:43,2016-06-01 17:34:23,N,1,-73.908828735351563,40.875522613525391,-73.903060913085938,40.854652404785156,1,2.13,11,1,0.5,0,0,,0.3,12.8,2,1
2,2016-06-16 21:35:18,2016-06-16 21:39:12,N,1,-73.992523193359375,40.665672302246094,-73.98773193359375,40.675033569335938,1,.79,5,0.5,0.5,1.2,0,,0.3,7.5,1,1
